"Latitud";"Longitud";"Numero_Intersecciones";"LTS";"ID_Nodo"
4.62478674869866;-74.0835997807859;3;4;734
4.6247875;-74.0787847;2;1;735
4.62479;-74.0591212;2;1;736
4.6247925;-74.0588069;2;1;737
4.624795;-74.058382;2;2;738
4.6247986;-74.0701116;4;4;739
4.6247997;-74.0824004;2;2;740
4.6248001;-74.0589404;2;1;741
4.6248001;-74.0588644;2;1;742
4.6248039;-74.082779;2;2;743
4.6248067;-74.0825818;3;3;744
4.6248086;-74.0787779;2;1;745
4.6248166;-74.0793956;2;2;746
4.6248305;-74.0796245;2;4;747
4.6248335;-74.0787816;2;1;748
4.62483353451641;-74.0834051088935;4;4;749
4.6248451;-74.0174942;2;1;750
4.62484521050512;-74.0793860114468;4;4;751
4.6248573169824;-74.0835166882528;3;4;752
4.6248602;-74.0807787;2;2;753
4.62486283718309;-74.0835425871843;3;4;754
4.6248674;-74.0824265;2;2;755
4.6248789;-74.0840295;2;4;756
4.6248919;-74.0584631;2;2;757
4.6248967;-74.0833814;2;2;758
4.6249068;-74.0796765;2;4;759
4.6249088;-74.0793647;2;4;760
4.6249092;-74.0798137;2;4;761
4.6249112;-74.0756799;4;4;762
4.6249167;-74.0835021;3;4;763
4.6249234;-74.0852214;1;2;764
4.6249269;-74.0734734;2;4;765
4.6249315;-74.0569885;2;2;766
4.6249536;-74.0709974;4;3;767
4.6249541;-74.0803056;2;2;768
4.6249587;-74.0794574;2;4;769
4.6249693;-74.0585197;2;2;770
4.624973;-74.0824366;2;3;771
4.6249817;-74.0788419;3;2;772
4.6249903;-74.0841406;2;4;773
4.6249927;-74.0826475;2;4;774
4.6249941;-74.0833106;2;2;775
4.6250016;-74.0857351;1;4;776
4.6250062;-74.0846653;2;4;777
4.6250105;-74.0793875;2;4;778
4.6250164;-74.0806446;2;2;779
4.6250183;-74.0851577;3;4;780
4.6250277;-74.0834469;2;4;781
4.625029;-74.0849224;2;4;782
4.6250451;-74.0570824;2;2;783
4.6250785;-74.0765481;3;4;784
4.6250809;-74.070975;2;2;785
4.6250965;-74.0585982;2;2;786
4.6251219;-74.0719101;4;4;787
4.625128;-74.0824063;3;3;788
4.6251293;-74.0571468;2;2;789
4.6251298;-74.0833341;2;4;790
4.6251316;-74.0794554;2;4;791
4.625149;-74.0849443;3;4;792
4.625174;-74.0722243;4;4;793
4.6251754;-74.0805311;2;2;794
4.6251784;-74.0824868;2;4;795
4.6251935;-74.0852563;2;4;796
4.6251955;-74.0803113;2;2;797
4.6252214;-74.0635489;1;1;798
4.6252292;-74.0830208;2;2;799
4.625238;-74.0650126;1;4;800
4.6252411;-74.0572085;2;2;801
4.6252456;-74.0782343;3;2;802
4.6252463;-74.0823076;2;3;803
4.6252483;-74.0833814;2;4;804
4.6252544;-74.0690688;3;2;805
4.6252588;-74.0836151;2;4;806
4.625263;-74.0855835;2;4;807
4.6252732;-74.0727476;4;2;808
4.6252795;-74.0831366;3;4;809
4.6252855;-74.0838078;3;4;810
4.6253168;-74.0741466;4;4;811
4.6253187;-74.0691327;2;2;812
4.6253191;-74.0858464;2;4;813
4.6253214;-74.0635447;2;1;814
4.6253325;-74.0884455;1;2;815
4.6253372;-74.0830307;2;4;816
4.6253389;-74.0842803;3;4;817
4.6253444;-74.0572149;2;2;818
4.6253552;-74.0842371;2;1;819
4.6253626;-74.0800117;2;4;820
4.6253686;-74.0884092;2;2;821
4.6253699;-74.0842062;2;1;822
4.6253723;-74.0651073;2;4;823
4.625373;-74.0733923;4;3;824
4.6253779;-74.0861884;2;2;825
4.6253786;-74.0827888;2;2;826
4.6253787;-74.0559192;1;1;827
4.6253797;-74.082203;2;3;828
4.6253814;-74.0692011;2;2;829
4.6253907;-74.0734936;2;3;830
4.625394;-74.0841794;2;1;831
4.6253963;-74.0804162;2;2;832
4.625398;-74.0883663;2;2;833
4.6254023;-74.0635296;2;1;834
4.6254074;-74.0797322;2;4;835
4.6254127;-74.0865143;2;2;836
4.6254232;-74.0692612;2;2;837
4.6254307;-74.0882613;3;2;838
4.6254421;-74.0888417;3;2;839
4.6254425;-74.087676;3;2;840
4.6254461;-74.0841593;2;1;841
4.6254488;-74.065163;2;4;842
4.6254493;-74.0889565;3;4;843
4.6254613;-74.0693351;2;2;844
4.6254688;-74.0873993;2;2;845
4.6254695;-74.0635076;2;1;846
4.6254696;-74.0173737;2;1;847
4.6254697;-74.0572045;2;2;848
4.6254734;-74.0822419;2;3;849
4.6254789;-74.0855209;3;4;850
4.6254872;-74.0740446;2;3;851
4.6254875;-74.0841526;2;1;852
4.6254946;-74.0562743;1;1;853
4.6254977;-74.0694135;2;2;854
4.6254991;-74.0741128;4;4;855
4.6254997;-74.0871611;2;2;856
4.6255036;-74.0859563;3;4;857
4.6255065;-74.0776301;4;2;858
4.6255073;-74.0825689;2;2;859
4.62551;-74.079698;2;4;860
4.6255169;-74.0802165;2;4;861
4.6255196;-74.0870185;2;2;862
4.625525;-74.0841566;2;1;863
4.6255262;-74.0741756;2;3;864
4.6255436;-74.0634773;2;1;865
4.6255513;-74.0692594;2;2;866
4.6255513;-74.0691984;2;2;867
4.6255521;-74.0744608;3;4;868
4.6255584;-74.0868375;2;2;869
4.6255584;-74.0588178;2;2;870
4.6255595;-74.0691364;2;2;871
4.6255667;-74.069326;2;2;872
4.6255758;-74.069089;2;2;873
4.625581;-74.0866116;3;4;874
4.6255814;-74.0841794;3;2;875
4.6255859;-74.0826502;2;4;876
4.625591;-74.0867026;3;4;877
4.6255958;-74.0690562;2;2;878
4.6255966;-74.0867698;3;4;879
4.6255967;-74.0901619;2;4;880
4.6255992;-74.0803254;3;2;881
4.6256132;-74.0869281;3;4;882
4.6256185;-74.0747795;4;4;883
4.6256208;-74.0652672;2;4;884
4.6256241;-74.0699609;2;4;885
4.6256249;-74.0798728;2;4;886
4.6256254;-74.0690067;3;2;887
4.6256289;-74.0819886;3;3;888
4.6256306;-74.0572315;2;2;889
4.6256354;-74.0634306;2;1;890
4.6256442;-74.0905654;2;4;891
4.6256456;-74.0802844;2;4;892
4.625649;-74.0825929;2;4;893
4.6256623;-74.0657663;1;4;894
4.6256653;-74.0803278;2;4;895
4.6256702;-74.0743367;2;3;896
4.6256733;-74.0652998;2;4;897
4.6256785;-74.0798165;3;4;898
4.6256823;-74.0658583;1;4;899
4.625686;-74.0699496;4;2;900
4.6256875;-74.0909742;3;4;901
4.6256968;-74.0802451;2;4;902
4.6256989;-74.0910722;3;4;903
4.6257066;-74.0572285;2;2;904
4.6257081;-74.0588889;2;2;905
4.6257119;-74.0877576;2;4;906
4.625712;-74.0825355;2;4;907
4.6257131;-74.0653303;2;4;908
4.6257216;-74.0747588;2;2;909
4.6257217;-74.0173827;2;1;910
4.6257239;-74.0746703;2;3;911
4.6257273;-74.0699421;2;2;912
4.6257437;-74.0914707;1;4;913
4.6257444;-74.0803354;2;4;914
4.6257551;-74.0653735;2;4;915
4.6257566;-74.0798876;2;4;916
4.6257601;-74.0607082;2;2;917
4.6257617;-74.0606487;2;2;918
4.6257655;-74.0607636;2;2;919
4.6257685;-74.0699345;4;2;920
4.6257693;-74.0606022;3;2;921
4.6257751;-74.0755782;4;2;922
4.625779;-74.0608172;2;2;923
4.6257797;-74.0744415;2;3;924
4.6257845;-74.0605617;2;2;925
4.6257899;-74.0747413;3;3;926
4.6257949;-74.0654235;3;4;927
4.6257958;-74.0844486;3;2;928
4.6257967;-74.0608582;2;2;929
4.6257985;-74.0703547;3;2;930
4.6258077;-74.0769353;3;4;931
4.6258097;-74.0605131;2;2;932
4.6258145;-74.0605689;2;2;933
4.6258188;-74.0744766;2;3;934
4.6258236;-74.060903;2;2;935
4.6258256;-74.0887939;3;4;936
4.6258263;-74.0173566;2;1;937
4.6258279;-74.0853214;3;2;938
4.6258377;-74.0747986;2;3;939
4.6258405;-74.0889057;3;4;940
4.6258474;-74.0822018;2;4;941
4.6258506;-74.0605568;2;2;942
4.6258568;-74.082851;1;1;943
4.6258573;-74.0803616;4;4;944
4.6258578;-74.0654822;2;4;945
4.6258583;-74.0609456;2;2;946
4.6258607;-74.0572279;2;2;947
4.6258615;-74.060441;2;2;948
4.6258722;-74.0655585;2;4;949
4.6258726;-74.0891584;2;4;950
4.6258762;-74.0830127;1;1;951
4.6258771;-74.0689724;2;2;952
4.6258827;-74.0605461;2;1;953
4.6258849;-74.070332;3;2;954
4.6258896;-74.0655041;2;4;955
4.6258997;-74.0708312;4;2;956
4.6259023;-74.0632572;2;1;957
4.6259067;-74.072618;2;4;958
4.6259103;-74.0609903;2;2;959
4.6259153;-74.0624539;2;1;960
4.6259161;-74.0625094;2;1;961
4.6259222;-74.062577;2;1;962
4.6259248;-74.0623924;2;1;963
4.6259282;-74.0626229;2;1;964
4.6259306;-74.0655302;2;4;965
4.6259376;-74.0764071;3;2;966
4.6259385;-74.0791996;4;2;967
4.6259455;-74.0626966;2;1;968
4.6259455;-74.0605447;2;1;969
4.625946;-74.0172811;2;1;970
4.6259481;-74.0656965;4;4;971
4.6259484;-74.0604132;2;2;972
4.6259489;-74.0623369;2;1;973
4.6259498;-74.0655399;2;4;974
4.6259507;-74.0632165;2;1;975
4.6259507;-74.0603256;3;2;976
4.6259615;-74.0749166;2;3;977
4.6259683;-74.060479;2;2;978
4.6259689;-74.0800996;3;4;979
4.6259818;-74.0622815;2;1;980
4.6259852;-74.0631775;2;1;981
4.6259856;-74.0655578;2;2;982
4.6259867;-74.0708137;4;2;983
4.625989;-74.0657921;4;4;984
4.6259898;-74.0770023;2;2;985
4.6259915;-74.0804507;3;4;986
4.6259974;-74.0746224;2;3;987
4.6260029;-74.0628852;2;1;988
4.6260037;-74.0822702;3;4;989
4.6260038;-74.0817792;3;3;990
4.6260043;-74.0605488;2;1;991
4.6260051;-74.060525;2;2;992
4.6260139;-74.0631348;2;1;993
4.6260163;-74.0622312;2;1;994
4.6260187;-74.0629395;2;1;995
4.626019;-74.0572303;3;2;996
4.6260206;-74.0610637;2;2;997
4.6260255;-74.0630991;2;1;998
4.6260278;-74.0768585;3;4;999
4.6260317;-74.0630578;2;1;1000
4.6260321;-74.0630025;2;1;1001
4.6260509;-74.0804901;2;4;1002
4.6260544;-74.0659016;2;4;1003
4.6260569;-74.0605515;3;2;1004
4.6260582;-74.0655828;2;2;1005
4.6260704;-74.0816112;2;3;1006
4.6260716;-74.0909368;4;4;1007
4.6260792;-74.0725391;5;4;1008
4.6260796;-74.0726365;2;2;1009
4.6260815;-74.0910358;4;4;1010
4.6260837;-74.0621541;2;1;1011
4.626088;-74.0719972;3;2;1012
4.6260884;-74.0659507;2;4;1013
4.6260895;-74.0750306;2;3;1014
4.6260927;-74.07174;4;2;1015
4.6260937;-74.0821617;2;4;1016
4.6261105;-74.0716589;2;2;1017
4.6261118;-74.0591061;2;2;1018
4.6261138;-74.0819299;2;4;1019
4.6261212;-74.0714818;2;2;1020
4.6261238;-74.0715797;2;2;1021
4.6261245;-74.0573421;2;2;1022
4.6261247;-74.0833075;3;2;1023
4.6261262;-74.0657634;2;4;1024
4.6261287;-74.0656019;2;4;1025
4.6261396;-74.0660029;2;4;1026
4.6261399;-74.0806657;2;4;1027
4.6261433;-74.0750785;3;3;1028
4.6261554;-74.0750613;2;2;1029
4.6261588;-74.084101;3;2;1030
4.626164;-74.0750491;2;2;1031
4.6261684;-74.062084;2;1;1032
4.6261718;-74.0591406;2;2;1033
4.6261719;-74.0815187;2;3;1034
4.626172;-74.0820416;2;4;1035
4.6261838;-74.0747598;2;3;1036
4.626186;-74.0919097;1;4;1037
4.6261875;-74.0605513;2;2;1038
4.6261885;-74.0660449;2;4;1039
4.6261905;-74.0807919;2;4;1040
4.626194;-74.0732375;4;3;1041
4.6262104;-74.0785771;4;2;1042
4.6262137;-74.0751252;2;3;1043
4.6262175;-74.0819618;2;4;1044
4.6262266;-74.0591812;2;2;1045
4.6262271;-74.0565758;2;2;1046
4.6262292;-74.0170801;2;1;1047
4.6262348;-74.0620425;2;1;1048
4.626236;-74.0849584;3;2;1049
4.6262374;-74.0814221;2;3;1050
4.6262388;-74.0810157;2;4;1051
4.6262409;-74.05739;1;2;1052
4.626244;-74.0747945;2;3;1053
4.6262442;-74.0660867;2;4;1054
4.6262533;-74.0656277;3;4;1055
4.626259;-74.0811661;2;4;1056
4.6262615;-74.0813229;2;4;1057
4.6262629;-74.0818974;2;4;1058
4.6262681;-74.0793124;3;1;1059
4.6262791;-74.0640395;1;1;1060
4.6262866;-74.0793285;2;1;1061
4.626288;-74.059231;2;2;1062
4.6262888;-74.0748714;2;2;1063
4.626296;-74.079345;2;1;1064
4.626299;-74.062012;2;1;1065
4.6262998;-74.059874;2;2;1066
4.6263;-74.0748555;2;2;1067
4.6263043;-74.0793651;2;1;1068
4.6263044;-74.0751863;2;3;1069
4.6263062;-74.0739543;4;4;1070
4.6263116;-74.0793998;3;2;1071
4.6263136;-74.0557324;2;1;1072
4.6263145;-74.0748349;4;3;1073
4.6263278;-74.0793698;2;2;1074
4.6263288;-74.0661329;2;4;1075
4.6263302;-74.0592817;2;2;1076
4.6263341;-74.0747923;2;2;1077
4.6263396;-74.0793568;2;2;1078
4.6263435;-74.0747718;2;2;1079
4.6263452;-74.0726321;2;4;1080
4.6263499;-74.081507;2;3;1081
4.6263549;-74.0793485;2;2;1082
4.6263596;-74.0597785;2;2;1083
4.6263599;-74.0604984;2;2;1084
4.6263654;-74.0619901;2;1;1085
4.6263685;-74.0561493;3;2;1086
4.6263739;-74.0593442;2;2;1087
4.6263767;-74.0861199;3;2;1088
4.6263773;-74.0557338;2;1;1089
4.6263834;-74.0793396;3;2;1090
4.6263853;-74.0748769;2;3;1091
4.6263925;-74.059705;2;2;1092
4.6264034;-74.059427;2;2;1093
4.626405;-74.0802613;2;2;1094
4.6264074;-74.0807474;2;4;1095
4.6264087;-74.0661718;2;4;1096
4.6264089;-74.0604841;2;2;1097
4.6264106;-74.069805;3;2;1098
4.626411;-74.0596416;2;2;1099
4.626415;-74.0802986;2;4;1100
4.6264177;-74.0595757;2;2;1101
4.6264177;-74.0595014;2;2;1102
4.6264184;-74.0819333;2;4;1103
4.6264204;-74.0746044;3;2;1104
4.6264233;-74.0640098;2;1;1105
4.6264257;-74.0557449;2;1;1106
4.6264361;-74.0803443;2;4;1107
4.6264433;-74.0816757;3;4;1108
4.6264599;-74.08038;2;4;1109
4.6264605;-74.0604832;2;2;1110
4.6264744;-74.0752813;2;3;1111
4.6264768;-74.0779522;4;2;1112
4.6264773;-74.0646593;1;1;1113
4.6264862;-74.0557662;3;2;1114
4.626496;-74.0168802;2;1;1115
4.6264971;-74.0804256;2;4;1116
4.6265002;-74.0749448;2;3;1117
4.6265064;-74.0837843;4;2;1118
4.6265091;-74.0662193;2;4;1119
4.6265124;-74.0655632;2;4;1120
4.6265156;-74.0605069;2;2;1121
4.6265187;-74.0920089;2;2;1122
4.6265332;-74.0804626;2;4;1123
4.6265373;-74.0619515;3;1;1124
4.626541;-74.0818262;2;2;1125
4.6265427;-74.0753154;3;3;1126
4.6265501;-74.070718;4;2;1127
4.6265596;-74.0618876;2;1;1128
4.6265601;-74.080845;2;4;1129
4.6265701;-74.0754513;4;2;1130
4.6265834;-74.0726958;2;4;1131
4.6265967;-74.0618067;2;1;1132
4.6266147;-74.0750001;2;3;1133
4.6266155;-74.0812995;2;3;1134
4.626619;-74.0167677;2;1;1135
4.6266201;-74.0556417;1;1;1136
4.6266242;-74.060616;2;2;1137
4.6266249;-74.0754425;2;3;1138
4.6266306;-74.081532;2;4;1139
4.6266386;-74.0822039;3;1;1140
4.6266402;-74.0617354;2;1;1141
4.6266466;-74.0817508;2;2;1142
4.6266467;-74.0805418;3;4;1143
4.6266548;-74.0576328;1;1;1144
4.6266603;-74.0713375;3;2;1145
4.626689;-74.0616832;2;1;1146
4.626695;-74.0817315;2;2;1147
4.6266961;-74.0663108;2;4;1148
4.6266989;-74.0606967;2;2;1149
4.6267078;-74.0558656;2;2;1150
4.6267157;-74.0858732;2;2;1151
4.6267281;-74.0817251;2;2;1152
4.6267327;-74.0773508;2;2;1153
4.6267344;-74.0166923;2;1;1154
4.6267421;-74.0616545;2;1;1155
4.6267486;-74.0599512;1;1;1156
4.626756;-74.0763516;4;2;1157
4.6267562;-74.0579148;2;1;1158
4.6267575;-74.072006;3;1;1159
4.6267576;-74.0558837;2;2;1160
4.6267597;-74.0750492;2;3;1161
4.6267759;-74.0817279;2;2;1162
4.6267761;-74.0772718;4;2;1163
4.6267777;-74.063931;2;1;1164
4.6267785;-74.0809846;2;4;1165
4.62678;-74.0663696;2;4;1166
4.6267888;-74.0607293;2;2;1167
4.6267941;-74.0616438;2;1;1168
4.6267998;-74.0688253;3;2;1169
4.6268046;-74.0558934;2;2;1170
4.6268047;-74.0720794;2;1;1171
4.6268054;-74.0806462;2;4;1172
4.626817;-74.0817323;2;2;1173
4.6268194;-74.0811502;2;3;1174
4.6268266;-74.0727462;3;4;1175
4.6268301;-74.0618972;2;1;1176
4.6268367;-74.0793943;3;2;1177
4.6268419;-74.0771667;4;4;1178
4.6268499;-74.0664288;2;4;1179
4.6268544;-74.076883;3;2;1180
4.6268579;-74.0721317;2;1;1181
4.62686;-74.0558906;2;2;1182
4.6268609;-74.0616438;2;1;1183
4.6268617;-74.0823862;4;2;1184
4.6268633;-74.0857551;4;4;1185
4.6268664;-74.075404;3;3;1186
4.6268684;-74.0771134;2;2;1187
4.6268767;-74.0770449;2;2;1188
4.6268778;-74.0817557;2;2;1189
4.6268836;-74.0750856;2;3;1190
4.6268923;-74.0607207;2;2;1191
4.626906;-74.0643644;2;1;1192
4.6269061;-74.0664771;2;4;1193
4.6269132;-74.0721733;2;1;1194
4.6269161;-74.0805203;2;3;1195
4.6269227;-74.0817837;2;2;1196
4.62692978504703;-74.0810747226637;4;4;1197
4.6269303;-74.0815286;2;2;1198
4.6269308;-74.0815772;2;2;1199
4.6269392;-74.0816144;2;2;1200
4.6269406;-74.0814727;2;2;1201
4.6269426;-74.0616587;2;1;1202
4.6269466;-74.0696984;3;2;1203
4.626949;-74.0618823;2;1;1204
4.6269495;-74.0596927;1;1;1205
4.6269554;-74.0814168;2;2;1206
4.6269603;-74.0816636;2;2;1207
4.6269645;-74.0645618;3;1;1208
4.6269658;-74.0819399;1;1;1209
4.6269672;-74.0818112;2;2;1210
4.6269692;-74.0606899;2;2;1211
4.6269698;-74.0843405;3;2;1212
4.6269784;-74.0699388;3;2;1213
4.6269784;-74.0166049;2;1;1214
4.6269874;-74.0700059;2;2;1215
4.6269886;-74.0655497;2;4;1216
4.6269893;-74.0722153;2;1;1217
4.626995;-74.0817082;2;2;1218
4.6269952;-74.0646655;2;1;1219
4.6269956;-74.0793906;3;2;1220
4.6270029;-74.0813185;2;4;1221
4.627009;-74.0573768;2;1;1222
4.6270133;-74.0571926;1;1;1223
4.6270147;-74.0616779;2;1;1224
4.6270199;-74.0647489;2;1;1225
4.6270207;-74.0818409;2;2;1226
4.6270226;-74.0665907;2;4;1227
4.6270248;-74.0574757;2;1;1228
4.6270338;-74.0817348;2;2;1229
4.6270405;-74.0555509;1;1;1230
4.6270436;-74.0728189;2;4;1231
4.627046;-74.0751204;2;3;1232
4.6270465;-74.0600712;4;2;1233
4.6270468;-74.0808231;2;4;1234
4.6270469;-74.0924287;2;2;1235
4.6270495;-74.0727621;2;4;1236
4.6270499;-74.0648501;2;1;1237
4.627054;-74.0618855;2;1;1238
4.6270646;-74.0722395;2;1;1239
4.6270666;-74.0817489;2;2;1240
4.627067;-74.0809809;2;3;1241
4.6270708;-74.0649205;2;1;1242
4.6270711;-74.0706295;4;2;1243
4.6270723;-74.0812191;3;4;1244
4.6270786;-74.0818575;2;2;1245
4.6270824;-74.0754526;2;3;1246
4.6270842;-74.0557866;2;4;1247
4.6270873;-74.0165448;2;1;1248
4.6270885;-74.0908212;3;4;1249
4.6271;-74.0666683;2;4;1250
4.6271001;-74.0909286;4;4;1251
4.6271023;-74.0603684;2;2;1252
4.6271113;-74.0577526;3;1;1253
4.6271177;-74.0817644;2;2;1254
4.62711978457821;-74.0811879080987;4;4;1255
4.6271312;-74.0722506;2;1;1256
4.6271318;-74.0912927;3;2;1257
4.6271371;-74.0818653;2;2;1258
4.6271495;-74.0618982;2;1;1259
4.6271509;-74.0712418;2;2;1260
4.6271525;-74.0667318;2;4;1261
4.6271529;-74.0789265;4;2;1262
4.6271531;-74.071259;4;2;1263
4.6271734;-74.0817708;2;2;1264
4.62717445830189;-74.0809166265482;4;4;1265
4.6271798;-74.0606005;3;2;1266
4.6271849;-74.0913595;2;2;1267
4.6271862;-74.081865;2;2;1268
4.6271885;-74.0562534;2;4;1269
4.6271898;-74.0617328;3;2;1270
4.627199;-74.0653949;3;4;1271
4.6271991;-74.0668011;2;4;1272
4.6272007;-74.072256;2;1;1273
4.6272018;-74.0601287;2;1;1274
4.6272149;-74.059801;2;1;1275
4.6272163;-74.0808916;2;3;1276
4.6272301;-74.0619195;2;1;1277
4.6272306;-74.0599055;2;1;1278
4.6272344;-74.0817648;2;2;1279
4.6272392;-74.0853921;3;2;1280
4.6272442;-74.0668846;2;4;1281
4.6272501;-74.075477;2;3;1282
4.6272685;-74.0812765;3;4;1283
4.6272705;-74.08186;2;2;1284
4.627271;-74.0719137;3;2;1285
4.6272712;-74.0601281;2;1;1286
4.6272777;-74.0567052;2;4;1287
4.6272784;-74.0754788;2;3;1288
4.6272817;-74.0817497;2;2;1289
4.6272838;-74.0593071;2;1;1290
4.6272841;-74.0669702;2;4;1291
4.6272853;-74.0751497;2;3;1292
4.6272918;-74.0866181;3;2;1293
4.6272993;-74.0599896;2;1;1294
4.6273092;-74.067058;2;3;1295
4.627314;-74.0591864;1;1;1296
4.6273212;-74.0921047;2;2;1297
4.6273214;-74.0773275;2;4;1298
4.6273217;-74.067144;2;3;1299
4.6273248;-74.0672119;3;3;1300
4.6273249;-74.0722562;3;2;1301
4.6273261;-74.0907897;2;4;1302
4.627327;-74.0817255;2;2;1303
4.6273306;-74.0673073;2;3;1304
4.6273355;-74.0867549;3;4;1305
4.6273438461116;-74.0810407254662;4;4;1306
4.6273463;-74.0827962;4;2;1307
4.6273463;-74.07936;3;2;1308
4.62735;-74.06196;2;1;1309
4.6273506;-74.0724248;3;2;1310
4.6273519;-74.0674239;1;2;1311
4.6273519;-74.0571101;2;4;1312
4.6273549;-74.0818389;3;2;1313
4.6273586;-74.0816921;2;2;1314
4.6273606;-74.0813877;2;4;1315
4.6273823;-74.0816637;2;2;1316
4.6273824;-74.0814176;2;4;1317
4.6273831;-74.078248;4;2;1318
4.6273991;-74.0814489;2;2;1319
4.6274022;-74.0573887;2;4;1320
4.6274035;-74.0816165;2;2;1321
4.6274076;-74.0727991;4;4;1322
4.6274111;-74.0814948;2;2;1323
4.6274144;-74.0815671;2;2;1324
4.6274163;-74.0815222;2;2;1325
4.6274175;-74.0728715;4;3;1326
4.6274257;-74.0817609;2;2;1327
4.6274286;-74.0575002;2;4;1328
4.6274302;-74.0601276;3;1;1329
4.6274318;-74.0807812;2;3;1330
4.6274352;-74.0654413;3;4;1331
4.6274363;-74.0804906;2;3;1332
4.6274371;-74.0730132;4;3;1333
4.6274662;-74.0162214;2;1;1334
4.627469;-74.057607;3;4;1335
4.627471;-74.0809572;2;4;1336
4.6274731;-74.0604587;2;2;1337
4.6274749;-74.0813995;2;4;1338
4.6274827;-74.0687088;3;2;1339
4.6275193;-74.0751648;2;3;1340
4.6275319;-74.073724;4;2;1341
4.6275337;-74.0161263;2;1;1342
4.6275385;-74.0592094;1;1;1343
4.6275414;-74.0866095;4;4;1344
4.6275427;-74.0816152;2;2;1345
4.6275473;-74.0620355;2;1;1346
4.6275495;-74.0619185;3;2;1347
4.6275606;-74.0850396;3;2;1348
4.6275625;-74.0661089;3;2;1349
4.6275761;-74.0578283;2;4;1350
4.6275838;-74.0693275;3;2;1351
4.6275846;-74.0593867;2;1;1352
4.6275905;-74.0815899;2;2;1353
4.6275997;-74.0601803;2;1;1354
4.6276128;-74.0775699;4;2;1355
4.6276168;-74.0811418;2;2;1356
4.6276175;-74.0811797;2;2;1357
4.6276204;-74.072892;2;3;1358
4.6276247;-74.081114;2;2;1359
4.6276279;-74.0671651;2;3;1360
4.6276297;-74.0743781;4;2;1361
4.6276308;-74.0595524;2;1;1362
4.6276338;-74.0917222;3;2;1363
4.6276409;-74.0806754;2;3;1364
4.6276419;-74.0867325;4;4;1365
4.627642;-74.0751684;2;3;1366
4.6276446;-74.0810853;2;2;1367
4.6276456;-74.0812618;3;4;1368
4.6276573;-74.0774418;4;4;1369
4.6276573;-74.0604021;2;2;1370
4.6276658;-74.069829;3;2;1371
4.6276669;-74.0693549;2;2;1372
4.62767;-74.0864929;2;4;1373
4.6276773;-74.0751699;2;3;1374
4.6276782;-74.0810569;2;2;1375
4.6276847;-74.081602;2;4;1376
4.6276863;-74.0907417;2;4;1377
4.627693;-74.0908487;2;4;1378
4.6276962;-74.0157213;3;1;1379
4.6276977;-74.0698401;2;2;1380
4.6277029;-74.0693713;2;2;1381
4.6277053;-74.0755021;2;3;1382
4.6277065;-74.0596687;2;1;1383
4.6277193;-74.0810285;2;2;1384
4.6277199;-74.015662;2;1;1385
4.6277295;-74.0698511;2;2;1386
4.627732;-74.0693922;2;2;1387
4.6277385;-74.0750999;2;2;1388
4.6277395;-74.0866597;2;4;1389
4.6277396;-74.0771034;3;2;1390
4.627741;-74.0670744;2;2;1391
4.6277413;-74.0755028;2;3;1392
4.627742;-74.0751234;2;2;1393
4.6277494;-74.0751723;4;3;1394
4.6277521;-74.0868113;2;4;1395
4.6277535;-74.0671464;3;3;1396
4.6277657;-74.0694202;2;2;1397
4.6277692;-74.0652603;2;4;1398
4.6277703;-74.0908544;2;4;1399
4.6277707;-74.0791664;2;1;1400
4.6277749;-74.0597009;3;2;1401
4.627775;-74.0907363;2;4;1402
4.6277823;-74.0768723;4;2;1403
4.6277844;-74.0698673;2;2;1404
4.6277895;-74.0620325;2;1;1405
4.6277896;-74.0155582;2;1;1406
4.6277929;-74.0754621;2;2;1407
4.627793;-74.0816368;2;4;1408
4.6277963;-74.075504;4;3;1409
4.6278008;-74.0755617;2;2;1410
4.627807;-74.0816477;3;4;1411
4.6278105;-74.0603876;2;2;1412
4.6278135;-74.0865827;2;4;1413
4.6278177;-74.0602477;2;1;1414
4.6278203;-74.0698768;2;2;1415
4.627821;-74.0751731;2;3;1416
4.6278228;-74.0792066;2;1;1417
4.627825;-74.0763002;4;2;1418
4.6278262;-74.090875;2;4;1419
4.6278277;-74.0728494;2;3;1420
4.6278302;-74.0729171;2;3;1421
4.6278412;-74.0832094;3;2;1422
4.6278436;-74.0755027;2;3;1423
4.6278509;-74.0792508;2;1;1424
4.6278559;-74.0755016;2;3;1425
4.6278608;-74.0792967;4;2;1426
4.6278614;-74.0907592;2;4;1427
4.6278663;-74.0846396;3;2;1428
4.6278686;-74.0698841;3;2;1429
4.6278739;-74.0590322;1;1;1430
4.6278854;-74.0909116;2;4;1431
4.6278897;-74.0597595;2;1;1432
4.6278928;-74.0676064;1;1;1433
4.6278931;-74.0621812;3;1;1434
4.627894;-74.0686393;2;2;1435
4.6278995;-74.0585486;2;4;1436
4.6279006;-74.0620781;2;1;1437
4.6279154;-74.0907842;2;4;1438
4.6279225;-74.0160892;2;1;1439
4.6279226;-74.0698668;2;1;1440
4.6279226;-74.068569;1;2;1441
4.6279329;-74.080023;3;2;1442
4.6279423;-74.0698615;2;1;1443
4.6279453;-74.0621998;2;1;1444
4.6279471;-74.072861;2;3;1445
4.6279544;-74.0802473;1;2;1446
4.6279584;-74.0909639;2;4;1447
4.6279644;-74.0698516;2;1;1448
4.6279674;-74.0704772;4;2;1449
